10.000	6.000	51.000	1.002	0.996	0.991	0.994	0.992	18.444	17.328	16.537	16.537	17.862	16.699	0.911	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	52.000	1.002	0.995	0.990	0.993	0.991	18.441	17.378	16.577	16.499	17.791	16.638	0.937	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	53.000	1.002	0.995	0.993	0.994	0.992	18.441	17.246	16.656	16.803	17.769	16.663	0.926	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	54.000	1.003	0.995	0.991	0.994	0.992	18.356	17.268	16.642	16.554	17.750	16.722	0.918	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	55.000	1.002	0.995	0.992	0.994	0.992	18.434	17.335	16.595	16.535	17.738	16.819	0.927	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	56.000	1.003	0.995	0.992	0.995	0.992	18.344	17.359	16.573	16.732	17.727	16.747	0.946	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	57.000	1.003	0.995	0.992	0.994	0.993	18.346	17.323	16.563	16.863	17.769	16.700	0.916	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	58.000	1.003	0.995	0.992	0.994	0.993	18.343	17.228	16.540	16.781	17.720	16.613	0.895	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	59.000	1.002	0.994	0.993	0.993	0.993	18.331	17.227	16.496	16.737	17.772	16.664	0.946	0.000	19.000	0.000	52.000	-0.741
10.000	7.000	0.000	1.003	0.995	0.993	0.994	0.993	18.366	17.363	16.573	16.806	17.829	16.707	0.907	0.000	19.000	0.000	52.000	-0.741
10.000	7.000	1.000	1.002	0.994	0.992	0.994	0.992	18.454	17.192	16.446	16.771	17.807	16.684	0.904	0.000	19.000	0.000	52.000	-0.741
10.000	7.000	2.000	1.002	0.995	0.992	0.994	0.991	18.353	17.276	16.573	16.760	17.674	16.636	0.923	0.000	19.000	0.000	52.000	-0.741
